TS,m,sem,h,N,X,Tmax,Tmin,IntTem,Tmed,Vmax,Vmin,Intvel,Vmed,oil,Presion,Peso,Retraso,tempsuelo
41721.625,3,1,15,21712,12738,5.27,4.1,0.131,4.71,6.83,6.81,0.002,6.82,13.6,8.4,1021.4,0.1,49.4
41721.6666666667,3,1,16,21713,12739,6.3,4.14,0.281,4.92,6.86,6.81,0.005,6.84,13,9,1021,0.1,47
41721.7083333333,3,1,17,21714,12740,4.61,3.53,0.143,4.12,6.9,6.88,0.002,6.89,10.7,7.7,1021,0.1,52.3
41721.75,3,1,18,21715,12741,4.23,3.39,0.114,3.83,6.9,6.89,0.001,6.9,8.4,6.4,1021,0.1,57.6
41721.7916666667,3,1,19,21716,12742,4.65,3.37,0.167,3.98,6.9,6.87,0.003,6.89,6,5,1021,0,63
41721.8333333333,3,1,20,21717,12743,3.74,3.14,0.111,3.53,6.88,6.84,0.003,6.85,5.7,3.3,1021.7,0,69.7
41721.875,3,1,21,21718,12744,3.85,3.12,0.115,3.45,6.89,6.85,0.003,6.88,5.4,1.6,1022.4,0,76.4
41721.9166666667,3,1,22,21719,12745,4.27,2.89,0.285,3.32,6.95,6.85,0.008,6.91,5,0,1023,0,83
41721.9583333333,3,1,23,21720,12746,3.9,2.83,0.225,3.18,6.95,6.93,0.002,6.94,6.3,0,1022.7,0,79
41722,3,2,0,21721,12747,2.97,1.6,0.338,2.22,7,6.97,0.003,6.98,7.6,0,1022.4,0,75
41722.0416666667,3,2,1,21722,12748,1.4,0.39,0.842,0.76,7.03,7.01,0.002,7.02,9,0,1022,0,71
41722.0833333333,3,2,2,21723,12749,0.61,0.15,1.33,0.26,7.05,7.04,0.001,7.04,10,0,1021.3,0,72.3
41722.125,3,2,3,21724,12750,0.44,0.11,0.664,0.26,7.07,7.05,0.001,7.06,11,0,1020.6,0,73.6
41722.1666666667,3,2,4,21725,12751,0.43,0.02,1.185,0.19,7.08,7.07,0,7.07,12,0,1020,0,75
41722.2083333333,3,2,5,21726,12752,0.46,0.07,0.752,0.27,7.08,7.07,0.001,7.07,12.3,0.3,1019.7,0,75.7
41722.25,3,2,6,21727,12753,1.31,0.08,1.983,0.44,7.07,7.01,0.004,7.04,12.6,0.6,1019.4,0,76.4
41722.2916666667,3,2,7,21728,12754,5.62,1.72,0.623,3.47,7,6.87,0.011,6.92,13,1,1019,0.1,77
41722.3333333333,3,2,8,21729,12755,6.82,5.29,0.16,5.88,6.86,6.78,0.007,6.81,16,2.7,1018.3,0.2,73.3
41722.375,3,2,9,21730,12756,6.91,6.31,0.054,6.68,6.82,6.79,0.004,6.8,19,4.4,1017.6,0.3,69.6
41722.4166666667,3,2,10,21731,12757,6.72,4.7,0.21,5.95,6.83,6.8,0.003,6.81,22,6,1017,0.3,66
41722.4583333333,3,2,11,21732,12758,5.89,4.95,0.105,5.33,6.85,6.83,0.001,6.84,22.7,6,1016.7,0.8,71.3
41722.5,3,2,12,21733,12759,4.93,3.15,0.253,3.94,6.88,6.86,0.001,6.87,23.4,6,1016.4,1.3,76.6
41722.5416666667,3,2,13,21734,12760,3.95,2.99,0.155,3.54,6.89,6.88,0.001,6.89,24,6,1016,1.9,82
41722.5833333333,3,2,14,21735,12761,4.59,3.73,0.105,4.17,6.88,6.79,0.007,6.84,24.7,6.7,1015.7,2,82.3
41722.625,3,2,15,21736,12762,5.24,3.97,0.157,4.53,6.8,6.75,0.005,6.78,25.4,7.4,1015.4,2.1,82.6
41722.6666666667,3,2,16,21737,12763,4.82,3.1,0.22,3.95,6.87,6.81,0.005,6.84,26,8,1015,2.1,83
41722.7083333333,3,2,17,21738,12764,2.66,1.91,0.209,2.41,6.9,6.87,0.002,6.88,23.3,7.7,1015.7,1.6,81.7
41722.75,3,2,18,21739,12765,2.44,1.36,0.311,1.98,6.92,6.91,0.001,6.91,20.6,7.4,1016.4,1.1,80.4
41722.7916666667,3,2,19,21740,12766,2.51,1.31,0.413,1.78,6.92,6.89,0.003,6.91,18,7,1017,0.6,79
41722.8333333333,3,2,20,21741,12767,2.14,1.2,0.308,1.74,6.89,6.86,0.003,6.88,15.7,5.3,1018.3,0.5,83.3
41722.875,3,2,21,21742,12768,3.73,1.5,0.45,2.58,6.86,6.79,0.005,6.83,13.4,3.6,1019.6,0.4,87.6
41722.9166666667,3,2,22,21743,12769,2.65,1.79,0.214,2.18,6.89,6.83,0.006,6.85,11,2,1021,0.4,92
41722.9583333333,3,2,23,21744,12770,1.23,0.43,0.598,0.77,6.94,6.91,0.003,6.93,10.3,1.7,1021.7,0.3,92.7
41723,3,3,0,21745,12771,1.15,0.2,1.072,0.56,6.99,6.95,0.003,6.96,9.6,1.4,1022.4,0.2,93.4
41723.0416666667,3,3,1,21746,12772,0.13,0.01,1.229,0.06,7.03,6.99,0.003,7.02,9,1,1023,0,94
41723.0833333333,3,3,2,21747,12773,0.18,0.1,0.309,0.14,7.05,7.03,0.002,7.04,10,0.7,1023,0,95
41723.125,3,3,3,21748,12774,0.29,0.2,0.178,0.24,7.07,7.06,0.001,7.06,11,0.4,1023,0,96
41723.1666666667,3,3,4,21749,12775,0.39,0.31,0.124,0.35,7.07,7.07,0,7.07,12,0,1023,0,97
41723.2083333333,3,3,5,21750,12776,0.5,0.41,0.096,0.45,7.07,7.06,0.001,7.07,14,0.3,1023,0,96.7
41723.25,3,3,6,21751,12777,0.57,0.37,0.289,0.52,7.06,7,0.004,7.03,16,0.6,1023,0,96.4
41723.2916666667,3,3,7,21752,12778,3.28,0.46,0.784,2.13,6.97,6.8,0.014,6.87,18,1,1023,0.1,96
41723.3333333333,3,3,8,21753,12779,6.82,2.73,0.459,5.05,6.8,6.72,0.007,6.77,21.7,2,1021.7,0.1,91.3
41723.375,3,3,9,21754,12780,6.71,5.75,0.081,6.25,6.78,6.73,0.004,6.76,25.4,3,1020.4,0.1,86.6
41723.4166666667,3,3,10,21755,12781,5.94,4.86,0.123,5.54,6.75,6.74,0.001,6.75,29,4,1019,0.1,82
41723.4583333333,3,3,11,21756,12782,4.83,3.16,0.259,3.84,6.81,6.78,0.002,6.8,31,5,1018,0.8,80
41723.5,3,3,12,21757,12783,3.97,2.57,0.252,3.17,6.82,6.8,0.002,6.81,33,6,1017,1.5,78
41723.5416666667,3,3,13,21758,12784,3.12,1.98,0.243,2.51,6.84,6.82,0.002,6.83,35,7,1016,2.1,76
41723.5833333333,3,3,14,21759,12785,4.6,2.8,0.324,3.48,6.84,6.74,0.008,6.78,35,6.7,1015.7,2.2,71
41723.625,3,3,15,21760,12786,5.96,4.06,0.287,4.64,6.74,6.67,0.005,6.7,35,6.4,1015.4,2.3,66
41723.6666666667,3,3,16,21761,12787,4.7,2.74,0.309,3.97,6.83,6.74,0.007,6.78,35,6,1015,2.5,61
41723.7083333333,3,3,17,21762,12788,2.53,1.86,0.157,2.2,6.85,6.83,0.002,6.84,32.3,5.3,1014.7,1.9,63.7
41723.75,3,3,18,21763,12789,2.12,0.93,0.438,1.48,6.86,6.85,0.001,6.86,29.6,4.6,1014.4,1.3,66.4
41723.7916666667,3,3,19,21764,12790,2.76,1.27,0.389,2.07,6.86,6.85,0.002,6.86,27,4,1014,0.7,69
41723.8333333333,3,3,20,21765,12791,3.37,1.84,0.372,2.46,6.83,6.79,0.003,6.81,26,3,1014,0.6,73
41723.875,3,3,21,21766,12792,3.99,1.03,0.602,2.58,6.79,6.74,0.003,6.76,25,2,1014,0.5,77
41723.9166666667,3,3,22,21767,12793,3.4,1.78,0.335,2.68,6.85,6.76,0.007,6.8,24,1,1014,0.5,81
41723.9583333333,3,3,23,21768,12794,2.11,1.13,0.309,1.64,6.92,6.87,0.004,6.9,23.3,1,1013.7,1.2,82.7
41724,3,4,0,21769,12795,1.47,0.46,0.53,0.98,6.96,6.91,0.004,6.93,22.6,1,1013.4,1.9,84.4
41724.0416666667,3,4,1,21770,12796,0.22,0,1.388,0.09,7.01,6.97,0.003,6.99,22,1,1013,2.7,86
41724.0833333333,3,4,2,21771,12797,0.3,0,1.03,0.15,7.03,7.01,0.002,7.02,21,1,1013,3,87.7
41724.125,3,4,3,21772,12798,0.41,0,1.685,0.15,7.04,7.03,0.001,7.04,20,1,1013,3.3,89.4
41724.1666666667,3,4,4,21773,12799,0.38,0,1.393,0.16,7.05,7.04,0.001,7.05,19,1,1013,3.6,91
41724.2083333333,3,4,5,21774,12800,0.31,0.04,0.842,0.17,7.07,7.06,0.001,7.06,18,1,1013.7,2.8,92.7
41724.25,3,4,6,21775,12801,1.14,0.02,1.759,0.41,7.07,7.02,0.004,7.05,17,1,1014.4,2,94.4
41724.2916666667,3,4,7,21776,12802,5.06,1.77,0.513,3.64,7,6.87,0.011,6.92,16,1,1015,1.1,96
41724.3333333333,3,4,8,21777,12803,6.97,5.01,0.167,5.97,6.85,6.8,0.005,6.82,15.3,1.7,1015.3,0.9,95
41724.375,3,4,9,21778,12804,7.77,6.12,0.119,6.95,6.81,6.77,0.003,6.79,14.6,2.4,1015.6,0.7,94
41724.4166666667,3,4,10,21779,12805,6.38,4.89,0.164,5.48,6.8,6.76,0.003,6.78,14,3,1016,0.4,93
41724.4583333333,3,4,11,21780,12806,5.37,3.96,0.151,4.66,6.83,6.8,0.002,6.82,15.7,3.7,1016,0.4,90.7
41724.5,3,4,12,21781,12807,3.97,2.34,0.265,3.18,6.85,6.83,0.002,6.85,17.4,4.4,1016,0.4,88.4
41724.5416666667,3,4,13,21782,12808,3.65,2.66,0.161,3.16,6.86,6.84,0.002,6.85,19,5,1016,0.5,86
41724.5833333333,3,4,14,21783,12809,4.16,3.48,0.102,3.78,6.83,6.75,0.006,6.79,17.7,5,1015.7,0.6,85.7
41724.625,3,4,15,21784,12810,5.4,4.05,0.159,4.82,6.75,6.7,0.004,6.72,16.4,5,1015.4,0.7,85.4
41724.6666666667,3,4,16,21785,12811,5.42,4.21,0.144,4.73,6.85,6.76,0.008,6.81,15,5,1015,0.7,85
41724.7083333333,3,4,17,21786,12812,4.33,1.72,0.509,2.87,6.89,6.86,0.003,6.88,13.3,4.3,1015.7,0.6,87
41724.75,3,4,18,21787,12813,2.86,2.27,0.127,2.54,6.9,6.88,0.001,6.89,11.6,3.6,1016.4,0.5,89
41724.7916666667,3,4,19,21788,12814,2.58,1.9,0.159,2.26,6.9,6.87,0.002,6.89,10,3,1017,0.5,91
41724.8333333333,3,4,20,21789,12815,3.44,1.88,0.296,2.67,6.88,6.84,0.004,6.86,8,2,1017.7,0.3,93
41724.875,3,4,21,21790,12816,3.41,2.01,0.26,2.71,6.83,6.77,0.006,6.79,6,1,1018.4,0.1,95
41724.9166666667,3,4,22,21791,12817,3.39,2.37,0.25,2.71,6.88,6.79,0.007,6.84,4,0,1019,0,97
41724.9583333333,3,4,23,21792,12818,2.13,1.46,0.198,1.78,6.95,6.88,0.007,6.93,4,0.3,1018.7,0.2,96.3
41725,3,5,0,21793,12819,1.9,0.26,0.805,1.32,7.01,6.94,0.005,6.97,4,0.6,1018.4,0.4,95.6
41725.0416666667,3,5,1,21794,12820,0.32,0.05,0.977,0.16,7.06,7.02,0.003,7.04,4,1,1018,0.5,95
41725.0833333333,3,5,2,21795,12821,0.49,0.07,0.794,0.36,7.07,7.06,0.001,7.06,4.3,0.7,1017.3,0.4,95
41725.125,3,5,3,21796,12822,0.19,0,1,0.1,7.08,7.07,0,7.07,4.6,0.4,1016.6,0.3,95
41725.1666666667,3,5,4,21797,12823,0.46,0.08,0.738,0.32,7.08,7.07,0.001,7.08,5,0,1016,0.2,95
41725.2083333333,3,5,5,21798,12824,0.38,0.06,1.082,0.18,7.08,7.08,0,7.08,6.3,-0.7,1015.7,0.1,95.3
41725.25,3,5,6,21799,12825,1.33,0.04,2.477,0.38,7.08,7.02,0.004,7.06,7.6,-1.4,1015.4,0,95.6
41725.2916666667,3,5,7,21800,12826,5.98,1.36,0.708,3.5,7,6.85,0.012,6.91,9,-2,1015,0,96
41725.3333333333,3,5,8,21801,12827,7.21,5.21,0.162,6.21,6.82,6.79,0.004,6.8,9.3,-0.3,1014.7,0,94
41725.375,3,5,9,21802,12828,6.8,5.34,0.142,5.95,6.81,6.78,0.003,6.8,9.6,1.4,1014.4,0,92
41725.4166666667,3,5,10,21803,12829,6.35,5.71,0.056,6.01,6.82,6.8,0.002,6.81,10,3,1014,0,90
41725.4583333333,3,5,11,21804,12830,5.75,4.27,0.171,5.15,6.83,6.8,0.002,6.81,11.7,4.3,1013,0,82.7
41725.5,3,5,12,21805,12831,4.46,3.09,0.297,3.44,6.87,6.84,0.003,6.85,13.4,5.6,1012,0,75.4
41725.5416666667,3,5,13,21806,12832,4.01,2.98,0.197,3.71,6.88,6.85,0.002,6.86,15,7,1011,0.1,68
41725.5833333333,3,5,14,21807,12833,4.82,3.35,0.225,4.32,6.86,6.77,0.007,6.81,15.7,7.7,1010,0.1,62
41725.625,3,5,15,21808,12834,5.74,4.44,0.135,5.05,6.77,6.74,0.003,6.75,16.4,8.4,1009,0.1,56
41725.6666666667,3,5,16,21809,12835,5.3,3.37,0.225,4.35,6.84,6.79,0.004,6.81,17,9,1008,0.2,50
41725.7083333333,3,5,17,21810,12836,3.38,2.01,0.255,2.7,6.88,6.85,0.002,6.87,13.7,8,1007.7,0.1,55
41725.75,3,5,18,21811,12837,3.1,2.02,0.272,2.44,6.9,6.88,0.001,6.89,10.4,7,1007.4,0,60
41725.7916666667,3,5,19,21812,12838,3.56,1.53,0.521,2.34,6.9,6.88,0.001,6.89,7,6,1007,0,65
41725.8333333333,3,5,20,21813,12839,3.03,1.84,0.317,2.7,6.88,6.82,0.004,6.85,6.7,4.7,1007.3,0,68.7
41725.875,3,5,21,21814,12840,4.54,2.69,0.264,3.66,6.82,6.79,0.004,6.8,6.4,3.4,1007.6,0,72.4
41725.9166666667,3,5,22,21815,12841,3.73,1.88,0.337,2.84,6.87,6.8,0.006,6.84,6,2,1008,0,76
41725.9583333333,3,5,23,21816,12842,2.43,1.54,0.228,2,6.92,6.88,0.003,6.9,6.7,1.7,1008,0,76
41726,3,6,0,21817,12843,2.1,0.85,0.478,1.42,6.98,6.92,0.005,6.96,7.4,1.4,1008,0,76
41726.0416666667,3,6,1,21818,12844,0.82,0.3,0.751,0.47,7.01,6.98,0.004,7,8,1,1008,0,76
41726.0833333333,3,6,2,21819,12845,0.28,0.03,1.035,0.14,7.03,7.01,0.001,7.02,8.3,0.7,1008,0,77.3
41726.125,3,6,3,21820,12846,0.23,0.05,1.142,0.11,7.04,7.03,0.001,7.04,8.6,0.4,1008,0,78.6
41726.1666666667,3,6,4,21821,12847,0.28,0,1.019,0.14,7.05,7.04,0,7.04,9,0,1008,0,80
41726.2083333333,3,6,5,21822,12848,0.34,0.01,0.954,0.21,7.05,7.04,0.001,7.04,8.7,0.7,1008,0.1,80.3
41726.25,3,6,6,21823,12849,2.34,0.02,2.437,0.68,7.05,7,0.004,7.03,8.4,1.4,1008,0.2,80.6
41726.2916666667,3,6,7,21824,12850,4.96,1.92,0.478,3.67,6.99,6.85,0.012,6.9,8,2,1008,0.3,81
41726.3333333333,3,6,8,21825,12851,7.66,5.61,0.177,6.82,6.83,6.73,0.009,6.77,10,4.3,1008,0.2,73.3
41726.375,3,6,9,21826,12852,7.96,6.96,0.077,7.39,6.75,6.73,0.002,6.74,12,6.6,1008,0.1,65.6
41726.4166666667,3,6,10,21827,12853,7.5,5.21,0.245,6.02,6.76,6.74,0.002,6.75,14,9,1008,0,58
41726.4583333333,3,6,11,21828,12854,6.26,4.47,0.196,5.56,6.78,6.77,0.001,6.77,16,10,1007.3,0,52.3
41726.5,3,6,12,21829,12855,4.33,2.94,0.2,3.67,6.81,6.79,0.003,6.8,18,11,1006.6,0,46.6
41726.5416666667,3,6,13,21830,12856,4.28,2.52,0.281,3.34,6.83,6.81,0.002,6.82,20,12,1006,0,41
41726.5833333333,3,6,14,21831,12857,4.57,3.44,0.17,4.14,6.8,6.72,0.007,6.76,20.3,13,1005.3,0,40.3
41726.625,3,6,15,21832,12858,6.46,4.65,0.191,5.42,6.71,6.67,0.003,6.69,20.6,14,1004.6,0,39.6
41726.6666666667,3,6,16,21833,12859,6.7,3.78,0.322,5.07,6.78,6.7,0.007,6.74,21,15,1004,0,39
41726.7083333333,3,6,17,21834,12860,3.98,3.03,0.197,3.33,6.81,6.79,0.002,6.8,16.3,13,1004.3,0.3,49.7
41726.75,3,6,18,21835,12861,3.23,2.16,0.22,2.77,6.83,6.81,0.001,6.82,11.6,11,1004.6,0.6,60.4
41726.7916666667,3,6,19,21836,12862,2.71,1.96,0.175,2.37,6.84,6.82,0.001,6.83,7,9,1005,1,71
41726.8333333333,3,6,20,21837,12863,2.79,1.44,0.351,2.23,6.83,6.83,0.001,6.83,8,8,1005.7,1,75.3
41726.875,3,6,21,21838,12864,3.83,1.85,0.38,2.78,6.84,6.79,0.005,6.8,9,7,1006.4,1,79.6
41726.9166666667,3,6,22,21839,12865,4,3.07,0.152,3.62,6.85,6.79,0.004,6.82,10,6,1007,0.9,84
41726.9583333333,3,6,23,21840,12866,3.08,2.52,0.138,2.92,6.88,6.86,0.001,6.87,10.7,5,1007,0.6,83.7
41727,3,7,0,21841,12867,3.9,1.54,0.516,2.58,6.92,6.87,0.004,6.89,11.4,4,1007,0.3,83.4
41727.0416666667,3,7,1,21842,12868,1.92,0.57,0.563,1.23,6.95,6.91,0.004,6.94,12,3,1007,0,83
41727.0833333333,3,7,2,21843,12869,0.94,0.32,0.542,0.61,6.98,6.95,0.003,6.97,11.7,2.7,1006.7,0,84
41727.125,3,7,3,21844,12870,0.66,0.33,0.333,0.5,7,6.98,0.001,6.99,11.4,2.4,1006.4,0,85
41727.1666666667,3,7,4,21845,12871,0.49,0.22,0.528,0.32,7,7,0,7,11,2,1006,0,86
41727.2083333333,3,7,5,21846,12872,0.28,0.06,0.686,0.19,7.02,7,0.001,7.01,10.7,2,1006,0.1,86.3
41727.25,3,7,6,21847,12873,0.64,0.01,1.056,0.31,7.02,7.01,0,7.01,10.4,2,1006,0.2,86.6
41727.2916666667,3,7,7,21848,12874,2.96,0.53,0.981,1.49,7.01,6.97,0.003,6.99,10,2,1006,0.3,87
41727.3333333333,3,7,8,21849,12875,6.08,2.63,0.526,3.98,6.96,6.85,0.008,6.9,14,4,1006,0.2,80.7
41727.375,3,7,9,21850,12876,7.34,5.44,0.199,6.8,6.82,6.68,0.012,6.74,18,6,1006,0.1,74.4
41727.4166666667,3,7,10,21851,12877,8.55,7.2,0.095,7.81,6.68,6.66,0.002,6.67,22,8,1006,0,68
41727.4583333333,3,7,11,21852,12878,7.5,6.2,0.102,6.9,6.68,6.65,0.003,6.67,23.3,9.3,1005.7,0,63.7
41727.5,3,7,12,21853,12879,6.06,4.54,0.17,5.47,6.75,6.67,0.006,6.71,24.6,10.6,1005.4,0,59.4
41727.5416666667,3,7,13,21854,12880,5.15,4.26,0.112,4.63,6.78,6.76,0.002,6.77,26,12,1005,0,55
41727.5833333333,3,7,14,21855,12881,5.52,4.47,0.116,4.94,6.77,6.76,0.001,6.76,24.3,12,1004.7,0.1,56.3
41727.625,3,7,15,21856,12882,5.58,4.75,0.092,5.23,6.75,6.74,0.002,6.75,22.6,12,1004.4,0.2,57.6
41727.6666666667,3,7,16,21857,12883,4.59,3.02,0.225,3.9,6.81,6.74,0.006,6.78,21,12,1004,0.2,59
41727.7083333333,3,7,17,21858,12884,4.41,3.15,0.204,3.96,6.83,6.81,0.003,6.83,17.3,11,1004,0.3,63.7
41727.75,3,7,18,21859,12885,4.72,4.2,0.077,4.38,6.84,6.82,0.002,6.83,13.6,10,1004,0.4,68.4
41727.7916666667,3,7,19,21860,12886,3.48,2.67,0.165,3.2,6.85,6.83,0.002,6.84,10,9,1004,0.4,73
41727.8333333333,3,7,20,21861,12887,3.93,2.37,0.289,3.04,6.86,6.85,0.001,6.85,10.7,7.7,1004.7,0.3,79
41727.875,3,7,21,21862,12888,3.9,2.44,0.279,3.05,6.85,6.83,0.002,6.84,11.4,6.4,1005.4,0.2,85
41727.9166666667,3,7,22,21863,12889,4.38,2.96,0.263,3.47,6.89,6.83,0.005,6.86,12,5,1006,0,91
41727.9583333333,3,7,23,21864,12890,3.82,1.94,0.449,2.64,6.92,6.89,0.002,6.9,11.3,4.3,1007,0,87.3
41728,3,1,0,21865,12891,3.66,1.61,0.41,2.59,6.93,6.9,0.004,6.92,10.6,3.6,1008,0,83.6
41728.0416666667,3,1,1,21866,12892,2.08,1.05,0.406,1.48,6.97,6.93,0.003,6.95,10,3,1009,0,80
41728.0833333333,3,1,2,21867,12893,1.53,0.82,0.358,1.12,6.98,6.94,0.003,6.96,10,3,1009,0,80
41728.125,3,1,3,21868,12894,0.97,0.59,0.266,0.77,6.99,6.96,0.002,6.98,10,3,1009,0,80
41728.1666666667,3,1,4,21869,12895,1.03,0.5,0.533,0.67,7.01,6.99,0.001,7,10,3,1009,0,80
41728.2083333333,3,1,5,21870,12896,0.73,0.39,0.313,0.55,7.02,7.02,0.001,7.02,10,2.7,1009,0,81
41728.25,3,1,6,21871,12897,0.66,0.35,0.376,0.48,7.02,7.02,0,7.02,10,2.4,1009,0,82
41728.2916666667,3,1,7,21872,12898,1.16,0.65,0.293,0.92,7.02,7.01,0.001,7.02,10,2,1009,0,83
41728.3333333333,3,1,8,21873,12899,2.8,1.19,0.435,2.11,7.01,6.99,0.002,7,9.7,2.3,1009,0.1,83.3
41728.375,3,1,9,21874,12900,6.03,2.99,0.342,4.54,6.97,6.9,0.005,6.94,9.4,2.6,1009,0.2,83.6
41728.4166666667,3,1,10,21875,12901,8.53,6.17,0.202,7.1,6.87,6.79,0.006,6.83,9,3,1009,0.3,84
41728.4583333333,3,1,11,21876,12902,7.76,5.61,0.206,7.06,6.77,6.73,0.003,6.75,11.3,5,1009,0.2,78
41728.5,3,1,12,21877,12903,7.98,5.79,0.194,6.68,6.75,6.7,0.004,6.72,13.6,7,1009,0.1,72
41728.5416666667,3,1,13,21878,12904,6.75,4.06,0.288,5.7,6.8,6.76,0.004,6.78,16,9,1009,0,66
41728.5833333333,3,1,14,21879,12905,5.51,4,0.176,4.68,6.82,6.8,0.001,6.81,17,10.3,1008.7,0,60.3
41728.625,3,1,15,21880,12906,5.91,4.74,0.14,5.51,6.81,6.79,0.002,6.8,18,11.6,1008.4,0,54.6
41728.6666666667,3,1,16,21881,12907,5.57,3.85,0.212,4.59,6.85,6.8,0.005,6.83,19,13,1008,0,49
41728.7083333333,3,1,17,21882,12908,4.09,2.73,0.2,3.41,6.89,6.87,0.002,6.88,19.7,13.3,1007.3,0,48.7
41728.75,3,1,18,21883,12909,4.3,3.17,0.196,3.59,6.9,6.88,0.001,6.89,20.4,13.6,1006.6,0,48.4
41728.7916666667,3,1,19,21884,12910,3.72,2.88,0.145,3.25,6.9,6.89,0.001,6.9,21,14,1006,0.1,48
41728.8333333333,3,1,20,21885,12911,3.93,2.98,0.182,3.64,6.89,6.86,0.002,6.88,17.7,12.7,1006,0.3,55.3
41728.875,3,1,21,21886,12912,5.57,3.21,0.327,4.2,6.86,6.84,0.003,6.84,14.4,11.4,1006,0.5,62.6
41728.9166666667,3,1,22,21887,12913,4.4,3.59,0.114,4.05,6.89,6.84,0.004,6.86,11,10,1006,0.6,70
41728.9583333333,3,1,23,21888,12914,3.91,1.66,0.447,2.7,6.94,6.89,0.003,6.91,11.7,8.7,1006.3,0.5,74.7
41729,3,2,0,21889,12915,3.34,1.17,0.614,2.07,7,6.93,0.005,6.96,12.4,7.4,1006.6,0.4,79.4
41729.0416666667,3,2,1,21890,12916,0.91,0.32,0.783,0.51,7.04,7.01,0.003,7.03,13,6,1007,0.3,84
41729.0833333333,3,2,2,21891,12917,0.52,0.02,1.725,0.19,7.06,7.04,0.001,7.05,12.7,5.3,1009,0.2,82.7
41729.125,3,2,3,21892,12918,0.19,0.02,0.792,0.11,7.07,7.06,0.001,7.06,12.4,4.6,1011,0.1,81.4
41729.1666666667,3,2,4,21893,12919,0.44,0.23,0.311,0.34,7.08,7.07,0.001,7.08,12,4,1013,0,80
41729.2083333333,3,2,5,21894,12920,0.53,0.02,0.945,0.3,7.09,7.08,0.001,7.09,11.3,4,1013,0,80.7
41729.25,3,2,6,21895,12921,1.49,0.28,1.587,0.58,7.09,7.05,0.003,7.07,10.6,4,1013,0,81.4
41729.2916666667,3,2,7,21896,12922,4.74,1.87,0.567,3.03,7.03,6.91,0.009,6.96,10,4,1013,0.1,82
41729.3333333333,3,2,8,21897,12923,7.53,4.64,0.237,6.09,6.92,6.84,0.006,6.87,9.3,4,1013,0.1,83
41729.375,3,2,9,21898,12924,9.13,6.84,0.204,8.6,6.85,6.8,0.003,6.83,8.6,4,1013,0.1,84
41729.4166666667,3,2,10,21899,12925,8.38,4.71,0.523,5.5,6.8,6.79,0.001,6.79,8,4,1013,0.2,85
41729.4583333333,3,2,11,21900,12926,4.38,3.64,0.114,3.93,6.81,6.79,0.002,6.8,9.3,6,1013,0.1,80.3
41729.5,3,2,12,21901,12927,9.16,3.31,0.584,5.78,6.85,6.82,0.002,6.83,10.6,8,1013,0,75.6
41729.5416666667,3,2,13,21902,12928,6.54,5.6,0.088,6.01,6.86,6.84,0.002,6.85,12,10,1013,0,71
41729.5833333333,3,2,14,21903,12929,7.16,6.23,0.079,6.64,6.86,6.78,0.007,6.82,12.3,11.7,1012.7,0,63.7
41729.625,3,2,15,21904,12930,7.58,4.93,0.254,6.61,6.75,6.71,0.003,6.74,12.6,13.4,1012.4,0,56.4
41729.6666666667,3,2,16,21905,12931,5.99,4.32,0.191,5.03,6.85,6.77,0.007,6.81,13,15,1012,0,49
41729.7083333333,3,2,17,21906,12932,4.15,2.52,0.345,3.09,6.89,6.85,0.003,6.88,15.7,15.3,1011,0.1,48.3
41729.75,3,2,18,21907,12933,2.54,1.04,0.482,2.01,6.92,6.9,0.001,6.91,18.4,15.6,1010,0.2,47.6
41729.7916666667,3,2,19,21908,12934,1.68,1.24,0.22,1.38,6.92,6.9,0.002,6.92,21,16,1009,0.2,47
41729.8333333333,3,2,20,21909,12935,2.12,0.87,0.497,1.41,6.9,6.88,0.002,6.89,19,14.7,1009,0.2,53
41729.875,3,2,21,21910,12936,4.45,1.64,0.471,3.11,6.88,6.81,0.005,6.84,17,13.4,1009,0.2,59
41729.9166666667,3,2,22,21911,12937,3.33,1.77,0.346,2.71,6.87,6.81,0.005,6.84,15,12,1009,0.3,65
41729.9583333333,3,2,23,21912,12938,2.01,0.4,0.749,1.15,6.96,6.9,0.005,6.93,15.7,10.7,1009,0.2,69.3
41730,4,3,0,21913,12939,1.29,0.2,0.77,0.89,7,6.96,0.004,6.97,16.4,9.4,1009,0.1,73.6
41730.0416666667,4,3,1,21914,12940,0.48,0.01,1.692,0.18,7.03,7,0.003,7.02,17,8,1009,0.1,78
41730.0833333333,4,3,2,21915,12941,0.14,0.03,0.62,0.08,7.05,7.02,0.002,7.04,17,7.7,1009,0.1,80.7
41730.125,4,3,3,21916,12942,0.26,0.16,0.249,0.21,7.07,7.05,0.001,7.06,17,7.4,1009,0.1,83.4
41730.1666666667,4,3,4,21917,12943,0.38,0.28,0.156,0.33,7.08,7.07,0,7.07,17,7,1009,0,86
41730.2083333333,4,3,5,21918,12944,0.51,0.4,0.113,0.46,7.07,7.07,0,7.07,17,6.3,1009,0,87
41730.25,4,3,6,21919,12945,0.57,0.11,0.699,0.38,7.07,7.03,0.003,7.05,17,5.6,1009,0,88
41730.2916666667,4,3,7,21920,12946,3.71,0.11,0.952,2.4,7.01,6.9,0.009,6.95,17,5,1009,0,89
41730.3333333333,4,3,8,21921,12947,5.76,3.45,0.255,4.59,6.86,6.79,0.005,6.82,17,5,1009,0,90.3
